response_id,start_date,end_date,story_condition,load_condition,cognitive_load_digits_response,cognitive_load_digits_correct_bool,vignette_condition_order,vignette_condition_position_1,vignette_condition_position_2,vignette_condition_position_3,first_vignette_distal_blame,first_vignette_distal_wrong,first_vignette_distal_punish,distal_blame_ch_minus_cc,distal_blame_div_minus_cc,proximate_blame_cc_minus_ch,distal_wrong_ch_minus_cc,distal_wrong_div_minus_cc,proximate_wrong_cc_minus_ch,distal_punish_ch_minus_cc,distal_punish_div_minus_cc,proximate_punish_cc_minus_ch,distal_blame_min_ch_div_minus_cc,distal_wrong_min_ch_div_minus_cc,distal_punish_min_ch_div_minus_cc,twoafc_bill_vs_clark,twoafc_ch_vs_cc,twoafc_div_vs_cc,distal_blame_cc,distal_blame_ch,distal_blame_div,distal_wrong_cc,distal_wrong_ch,distal_wrong_div,distal_punish_cc,distal_punish_ch,distal_punish_div,proximate_blame_cc,proximate_blame_ch,proximate_wrong_cc,proximate_wrong_ch,proximate_punish_cc,proximate_punish_ch,comprehension_probability_same_bool,comprehension_distal_necessary_bool,comprehension_bill_necessary_bool,comprehension_all_correct_bool,crt_score,individualism_horizontal,individualism_vertical,individualism_score,included,age,gender,race_compact,political_compact,duration_seconds,q_recaptcha_score,consent_form,cog_load_check,crt_bat_ball,crt_widgets,crt_lilly_pads,indcol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,id,bill_minus_distal_cc_blame,bill_minus_distal_ch_blame,bill_minus_distal_cc_wrong,bill_minus_distal_ch_wrong,bill_minus_distal_cc_punish,bill_minus_distal_ch_punish,distal_cc_timing_first_click_seconds,distal_cc_timing_last_click_seconds,distal_cc_timing_last_minus_first_seconds,distal_ch_timing_first_click_seconds,distal_ch_timing_last_click_seconds,distal_ch_timing_last_minus_first_seconds,distal_div_timing_first_click_seconds,distal_div_timing_last_click_seconds,distal_div_timing_last_minus_first_seconds,proximate_cc_timing_first_click_seconds,proximate_cc_timing_last_click_seconds,proximate_cc_timing_last_minus_first_seconds,proximate_ch_timing_first_click_seconds,proximate_ch_timing_last_click_seconds,proximate_ch_timing_last_minus_first_seconds,comprehension_timing_first_click_seconds,comprehension_timing_last_click_seconds,comprehension_timing_last_minus_first_seconds
ROBOT_88CC1FEB,2026-05-03 12:46:00,2026-05-03 12:46:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,8.0,7.0,3.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,8.0,8.0,8.0,7.0,7.0,7.0,3.0,3.0,3.0,9.0,1.0,9.0,1.0,4.0,0.0,True,True,True,True,3.0,0.4791666666666667,0.22395833333333331,0.3515625,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,36,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,4,3,4,2,8,7,6,7,8,7,8,ROBOT_88CC1FEB,1.0,-7.0,2.0,-6.0,1.0,-3.0,,,,,,,,,,,,,,,,,,
ROBOT_E8C0BC43,2026-05-03 12:46:00,2026-05-03 12:47:00,trolley,low,63,True,CH-DIV-CC,CH,DIV,CC,7.0,7.0,2.0,1.0,0.0,7.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV ≥ CC,6.0,7.0,6.0,6.0,7.0,6.0,1.0,2.0,1.0,8.0,1.0,8.0,1.0,2.0,0.0,True,True,True,True,3.0,0.4479166666666667,0.3020833333333333,0.375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,31,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_E8C0BC43,2.0,-6.0,2.0,-6.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_66B1DB94,2026-05-03 12:47:00,2026-05-03 12:47:00,trolley,high,8403259,True,CH-DIV-CC,CH,DIV,CC,8.0,9.0,10.0,2.0,1.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,Bill ≥ Clark,CH ≤ CC,DIV < CC,6.0,8.0,7.0,7.0,9.0,8.0,7.0,10.0,8.0,8.0,3.0,9.0,5.0,10.0,5.0,True,True,True,True,3.0,0.4791666666666667,0.33333333333333337,0.40625,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,27,1,I CONSENT to participate in this study,8403259,5,5,47,8,7,8,6,7,6,5,9,8,7,8,9,8,9,ROBOT_66B1DB94,2.0,-5.0,2.0,-4.0,3.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_11869D32,2026-05-03 12:47:00,2026-05-03 12:47:00,trolley,high,8403259,True,DIV-CC-CH,DIV,CC,CH,7.0,6.0,2.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,Bill > Clark,CH > CC,DIV > CC,6.0,7.0,7.0,5.0,6.0,6.0,1.0,2.0,2.0,8.0,1.0,7.0,1.0,3.0,0.0,True,True,True,True,3.0,0.4791666666666667,0.4010416666666667,0.4401041666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,11,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,8,7,6,7,6,5,5,ROBOT_11869D32,2.0,-6.0,2.0,-5.0,2.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_7AEBAF2E,2026-05-03 12:47:00,2026-05-03 12:48:00,firework,low,63,True,DIV-CC-CH,DIV,CC,CH,8.0,4.0,5.0,1.0,0.0,5.0,1.0,-4.0,3.0,5.0,-5.0,13.0,0.0,-4.0,-5.0,Bill > Clark,CH > CC,DIV > CC,8.0,9.0,8.0,8.0,9.0,4.0,10.0,15.0,5.0,9.0,4.0,9.0,6.0,15.0,2.0,True,True,True,True,3.0,0.5260416666666667,0.3020833333333333,0.4140625,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,34,1,I CONSENT to participate in this study,63,5,5,47,8,7,8,6,4,5,3,8,7,7,7,8,7,8,ROBOT_7AEBAF2E,1.0,-5.0,1.0,-3.0,5.0,-13.0,,,,,,,,,,,,,,,,,,
ROBOT_AA83885F,2026-05-03 12:48:00,2026-05-03 12:49:00,firework,high,8403259,True,DIV-CC-CH,DIV,CC,CH,7.0,7.0,3.0,1.0,-1.0,6.0,1.0,-1.0,5.0,2.0,-1.0,7.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV ≤ CC,8.0,9.0,7.0,8.0,9.0,7.0,4.0,6.0,3.0,9.0,3.0,9.0,4.0,8.0,1.0,True,False,True,False,3.0,0.4166666666666667,0.3229166666666667,0.3697916666666667,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,40,1,I CONSENT to participate in this study,8403259,5,5,47,6,6,5,4,2,5,3,8,8,6,6,7,5,7,ROBOT_AA83885F,1.0,-6.0,1.0,-5.0,4.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_04DF03AF,2026-05-03 12:49:00,2026-05-03 12:49:00,firework,high,8403259,True,CH-DIV-CC,CH,DIV,CC,8.0,8.0,10.0,0.0,1.0,7.0,0.0,1.0,6.0,-5.0,5.0,25.0,0.0,0.0,-5.0,Bill > Clark,CH > CC,DIV > CC,8.0,8.0,9.0,8.0,8.0,9.0,15.0,10.0,20.0,9.0,2.0,9.0,3.0,25.0,0.0,True,True,True,True,3.0,0.4375,0.33333333333333337,0.3854166666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,34,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,8,5,6,7,6,8,9,8,7,9,8,9,ROBOT_04DF03AF,1.0,-6.0,1.0,-5.0,10.0,-10.0,,,,,,,,,,,,,,,,,,
ROBOT_36BD1F43,2026-05-03 12:49:00,2026-05-03 12:49:00,firework,low,63,True,CH-CC-DIV,CH,CC,DIV,7.0,7.0,5.0,-1.0,0.0,6.0,-1.0,0.0,6.0,-2.0,1.0,10.0,-1.0,-1.0,-2.0,Bill > Clark,CH > CC,DIV > CC,8.0,7.0,8.0,8.0,7.0,8.0,7.0,5.0,8.0,9.0,3.0,9.0,3.0,10.0,0.0,True,True,True,True,3.0,0.5416666666666667,0.4583333333333333,0.5,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,11,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,5,3,4,4,7,6,5,6,5,4,5,ROBOT_36BD1F43,1.0,-4.0,1.0,-4.0,3.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_859CE5D4,2026-05-03 12:49:00,2026-05-03 12:50:00,trolley,high,8403259,True,CH-DIV-CC,CH,DIV,CC,8.0,8.0,3.0,1.0,0.0,7.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV > CC,7.0,8.0,7.0,7.0,8.0,7.0,2.0,3.0,2.0,8.0,1.0,8.0,1.0,3.0,0.0,True,True,True,True,3.0,0.4791666666666667,0.2864583333333333,0.3828125,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,24,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,4,5,3,8,7,6,7,8,7,8,ROBOT_859CE5D4,1.0,-7.0,1.0,-7.0,1.0,-3.0,,,,,,,,,,,,,,,,,,
ROBOT_FE9A5611,2026-05-03 12:50:00,2026-05-03 12:50:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,6.0,6.0,1.0,1.0,0.0,7.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,Bill ≥ Clark,CH > CC,DIV ≥ CC,6.0,7.0,6.0,6.0,7.0,6.0,1.0,2.0,1.0,8.0,1.0,8.0,2.0,2.0,0.0,True,True,True,True,3.0,0.4479166666666667,0.3697916666666667,0.4088541666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,25,1,I CONSENT to participate in this study,8403259,5,5,47,6,6,5,5,3,5,4,7,7,6,6,7,5,7,ROBOT_FE9A5611,2.0,-6.0,2.0,-5.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_772EFCA0,2026-05-03 12:50:00,2026-05-03 12:51:00,trolley,high,8403259,True,CC-DIV-CH,CC,DIV,CH,5.0,6.0,2.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,1.0,4.0,-1.0,-1.0,-1.0,Bill > Clark,CH < CC,DIV > CC,5.0,4.0,6.0,6.0,5.0,7.0,2.0,1.0,3.0,7.0,1.0,8.0,2.0,4.0,0.0,True,True,True,True,3.0,0.4375,0.31770833333333337,0.3776041666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,27,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,8,5,6,7,5,8,9,8,7,9,8,9,ROBOT_772EFCA0,2.0,-3.0,2.0,-3.0,2.0,-1.0,,,,,,,,,,,,,,,,,,
ROBOT_2A590474,2026-05-03 12:51:00,2026-05-03 12:51:00,trolley,high,8403259,True,DIV-CC-CH,DIV,CC,CH,6.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,Bill > Clark,CH > CC,DIV > CC,5.0,6.0,6.0,4.0,5.0,5.0,1.0,2.0,2.0,6.0,1.0,5.0,1.0,2.0,0.0,True,True,True,True,3.0,0.5416666666666667,0.4010416666666667,0.47135416666666674,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,15,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,7,6,5,6,6,5,5,ROBOT_2A590474,1.0,-5.0,1.0,-4.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_9E5E1097,2026-05-03 12:51:00,2026-05-03 12:51:00,firework,low,63,True,CH-DIV-CC,CH,DIV,CC,8.0,8.0,5.0,-1.0,0.0,7.0,-1.0,0.0,7.0,-1.0,1.0,10.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,9.0,8.0,9.0,9.0,8.0,9.0,6.0,5.0,7.0,9.0,2.0,9.0,2.0,10.0,0.0,True,True,True,True,3.0,0.4479166666666667,0.3229166666666667,0.3854166666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,28,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,5,4,6,3,8,8,7,7,7,7,8,ROBOT_9E5E1097,0.0,-6.0,0.0,-6.0,4.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_97BBE6E0,2026-05-03 12:51:00,2026-05-03 12:52:00,firework,high,8403259,True,CH-CC-DIV,CH,CC,DIV,8.0,8.0,5.0,-1.0,0.0,6.0,-1.0,0.0,5.0,-2.0,1.0,8.0,-1.0,-1.0,-2.0,Bill > Clark,CH > CC,DIV ≥ CC,9.0,8.0,9.0,9.0,8.0,9.0,7.0,5.0,8.0,9.0,3.0,9.0,4.0,8.0,0.0,True,False,True,False,3.0,0.4322916666666667,0.3229166666666667,0.3776041666666667,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,39,1,I CONSENT to participate in this study,8403259,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,5,7,ROBOT_97BBE6E0,0.0,-5.0,0.0,-4.0,1.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_78F74D49,2026-05-03 12:52:00,2026-05-03 12:53:00,firework,high,8403259,True,CH-DIV-CC,CH,DIV,CC,8.0,9.0,10.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,5.0,15.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV > CC,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,15.0,9.0,3.0,9.0,6.0,20.0,5.0,True,True,True,True,3.0,0.4375,0.25520833333333337,0.3463541666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,34,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,8,5,4,7,3,9,8,7,8,9,8,9,ROBOT_78F74D49,1.0,-5.0,0.0,-3.0,10.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_CF591D5A,2026-05-03 12:53:00,2026-05-03 12:53:00,firework,low,63,True,DIV-CH-CC,DIV,CH,CC,7.0,6.0,5.0,1.0,0.0,6.0,1.0,0.0,5.0,2.0,0.0,9.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV > CC,7.0,8.0,7.0,6.0,7.0,6.0,5.0,7.0,5.0,9.0,3.0,9.0,4.0,10.0,1.0,True,True,True,True,3.0,0.4947916666666667,0.359375,0.42708333333333337,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,12,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,5,3,4,3,8,7,6,6,7,5,6,ROBOT_CF591D5A,2.0,-5.0,3.0,-3.0,5.0,-6.0,,,,,,,,,,,,,,,,,,
ROBOT_225B52B9,2026-05-03 12:53:00,2026-05-03 12:54:00,trolley,low,63,True,DIV-CH-CC,DIV,CH,CC,7.0,7.0,3.0,0.0,-1.0,8.0,0.0,-1.0,8.0,1.0,-1.0,7.0,-1.0,-1.0,-1.0,,,,8.0,8.0,7.0,8.0,8.0,7.0,4.0,5.0,3.0,9.0,1.0,9.0,1.0,7.0,0.0,True,True,True,True,3.0,0.4791666666666667,0.2708333333333333,0.375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,40,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,4,3,5,4,8,7,6,7,8,7,8,ROBOT_225B52B9,1.0,-7.0,1.0,-7.0,3.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_F266AB78,2026-05-03 12:54:00,2026-05-03 12:54:00,trolley,low,63,True,CH-CC-DIV,CH,CC,DIV,7.0,7.0,2.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,Bill ≥ Clark,CH ≥ CC,DIV ≥ CC,6.0,7.0,6.0,6.0,7.0,6.0,1.0,2.0,1.0,7.0,1.0,7.0,1.0,2.0,0.0,True,True,True,True,3.0,0.4479166666666667,0.3020833333333333,0.375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,30,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_F266AB78,1.0,-6.0,1.0,-6.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_7546780B,2026-05-03 12:54:00,2026-05-03 12:54:00,trolley,low,63,True,CH-DIV-CC,CH,DIV,CC,7.0,8.0,5.0,2.0,1.0,6.0,2.0,1.0,6.0,3.0,1.0,7.0,1.0,1.0,1.0,Bill ≥ Clark,CH < CC,DIV < CC,5.0,7.0,6.0,6.0,8.0,7.0,2.0,5.0,3.0,8.0,2.0,9.0,3.0,8.0,1.0,True,True,True,True,3.0,0.4375,0.27083333333333337,0.3541666666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,27,1,I CONSENT to participate in this study,63,5,5,47,7,6,8,5,4,6,5,9,8,7,8,9,8,9,ROBOT_7546780B,3.0,-5.0,3.0,-5.0,6.0,-4.0,,,,,,,,,,,,,,,,,,
ROBOT_5262DAD1,2026-05-03 12:54:00,2026-05-03 12:55:00,trolley,high,8403259,True,DIV-CH-CC,DIV,CH,CC,6.0,5.0,2.0,-1.0,0.0,5.0,-1.0,0.0,4.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,Bill ≥ Clark,CH < CC,DIV > CC,6.0,5.0,6.0,5.0,4.0,5.0,2.0,1.0,2.0,6.0,1.0,5.0,1.0,2.0,0.0,True,True,True,True,3.0,0.5416666666666667,0.4635416666666667,0.5026041666666667,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,11,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,7,6,5,6,5,4,4,ROBOT_5262DAD1,0.0,-4.0,0.0,-3.0,0.0,-1.0,,,,,,,,,,,,,,,,,,
ROBOT_D97D29D6,2026-05-03 12:55:00,2026-05-03 12:55:00,firework,low,63,True,DIV-CH-CC,DIV,CH,CC,8.0,8.0,5.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,9.0,2.0,9.0,2.0,10.0,0.0,True,True,False,False,3.0,0.4791666666666667,0.234375,0.35677083333333337,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,35,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,4,3,5,3,8,7,7,6,8,8,8,ROBOT_D97D29D6,1.0,-6.0,1.0,-6.0,5.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_6A211D34,2026-05-03 12:55:00,2026-05-03 12:56:00,firework,low,63,True,CC-CH-DIV,CC,CH,DIV,8.0,8.0,3.0,1.0,0.0,6.0,1.0,0.0,5.0,2.0,1.0,5.0,0.0,0.0,1.0,Bill > Clark,CH > CC,DIV ≥ CC,8.0,9.0,8.0,8.0,9.0,8.0,3.0,5.0,4.0,9.0,3.0,9.0,4.0,5.0,0.0,True,False,True,False,3.0,0.4322916666666667,0.3020833333333333,0.3671875,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,41,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,6,7,ROBOT_6A211D34,1.0,-6.0,1.0,-5.0,2.0,-5.0,,,,,,,,,,,,,,,,,,
ROBOT_1FABCC86,2026-05-03 12:56:00,2026-05-03 12:57:00,firework,high,8403259,True,DIV-CH-CC,DIV,CH,CC,8.0,8.0,10.0,0.0,-1.0,6.0,0.0,-1.0,2.0,5.0,-5.0,20.0,-1.0,-1.0,-5.0,Bill > Clark,CH > CC,DIV > CC,9.0,9.0,8.0,9.0,9.0,8.0,15.0,20.0,10.0,9.0,3.0,9.0,7.0,25.0,5.0,True,False,True,False,3.0,0.4635416666666667,0.33333333333333337,0.3984375,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,53,1,I CONSENT to participate in this study,8403259,5,5,47,8,7,8,6,5,7,6,9,9,8,7,9,8,9,ROBOT_1FABCC86,0.0,-6.0,0.0,-2.0,10.0,-15.0,,,,,,,,,,,,,,,,,,
ROBOT_CF3757A1,2026-05-03 12:57:00,2026-05-03 12:57:00,firework,high,8403259,True,DIV-CH-CC,DIV,CH,CC,8.0,7.0,5.0,-1.0,0.0,6.0,-1.0,0.0,6.0,-1.0,1.0,10.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,8.0,7.0,8.0,7.0,6.0,7.0,4.0,3.0,5.0,9.0,3.0,9.0,3.0,10.0,0.0,True,True,True,True,3.0,0.5416666666666667,0.4427083333333333,0.4921875,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,15,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,5,3,4,3,7,6,5,6,5,4,5,ROBOT_CF3757A1,1.0,-4.0,2.0,-3.0,6.0,-3.0,,,,,,,,,,,,,,,,,,
ROBOT_D4622F55,2026-05-03 12:57:00,2026-05-03 12:58:00,trolley,high,8403259,True,CH-CC-DIV,CH,CC,DIV,8.0,8.0,3.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,8.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,8.0,1.0,8.0,1.0,3.0,0.0,True,True,True,True,3.0,0.453125,0.328125,0.390625,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,40,1,I CONSENT to participate in this study,8403259,5,5,47,6,6,6,5,4,5,3,7,7,6,7,7,7,7,ROBOT_D4622F55,0.0,-7.0,0.0,-7.0,0.0,-3.0,,,,,,,,,,,,,,,,,,
ROBOT_3053D188,2026-05-03 12:58:00,2026-05-03 12:58:00,trolley,low,63,True,CH-CC-DIV,CH,CC,DIV,7.0,7.0,2.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,Bill ≥ Clark,CH ≥ CC,DIV ≥ CC,6.0,7.0,6.0,6.0,7.0,6.0,1.0,2.0,1.0,7.0,1.0,7.0,1.0,2.0,0.0,True,True,True,True,3.0,0.4479166666666667,0.3020833333333333,0.375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,32,1,I CONSENT to participate in this study,63,5,5,47,6,6,5,4,2,5,3,7,7,6,6,7,6,7,ROBOT_3053D188,1.0,-6.0,1.0,-6.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_607A9039,2026-05-03 12:58:00,2026-05-03 12:59:00,trolley,high,8403259,True,CH-CC-DIV,CH,CC,DIV,8.0,8.0,3.0,1.0,-1.0,5.0,1.0,-1.0,5.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,Bill > Clark,CH > CC,DIV > CC,7.0,8.0,6.0,7.0,8.0,6.0,2.0,3.0,1.0,8.0,3.0,8.0,3.0,3.0,1.0,True,True,True,True,3.0,0.4791666666666667,0.33333333333333337,0.40625,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gpt-4o,ROBOT_PARTICIPANT,28,1,I CONSENT to participate in this study,8403259,5,5,47,8,7,8,6,5,7,6,9,8,7,8,9,8,9,ROBOT_607A9039,1.0,-5.0,1.0,-5.0,1.0,-2.0,,,,,,,,,,,,,,,,,,
ROBOT_B448221D,2026-05-03 12:59:00,2026-05-03 12:59:00,trolley,low,63,True,DIV-CH-CC,DIV,CH,CC,6.0,5.0,2.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,Bill > Clark,CH > CC,DIV > CC,6.0,7.0,6.0,5.0,6.0,5.0,2.0,3.0,2.0,7.0,1.0,6.0,1.0,3.0,0.0,True,True,True,True,3.0,0.4947916666666667,0.375,0.43489583333333337,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,grok-3,ROBOT_PARTICIPANT,15,1,I CONSENT to participate in this study,63,5,5,47,7,6,7,5,3,4,4,7,8,6,6,7,5,6,ROBOT_B448221D,1.0,-6.0,1.0,-5.0,1.0,-3.0,,,,,,,,,,,,,,,,,,
ROBOT_F3F7E746,2026-05-03 12:59:00,2026-05-03 13:00:00,firework,high,8403259,True,CH-CC-DIV,CH,CC,DIV,9.0,9.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,-2.0,2.0,15.0,0.0,0.0,-2.0,,,,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,12.0,9.0,1.0,9.0,1.0,15.0,0.0,True,True,True,True,3.0,0.4635416666666667,0.2552083333333333,0.359375,True,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,gemini-2.5-flash,ROBOT_PARTICIPANT,33,1,I CONSENT to participate in this study,8403259,5,5,47,7,6,7,4,3,5,3,8,8,7,6,8,7,8,ROBOT_F3F7E746,0.0,-8.0,0.0,-8.0,5.0,-8.0,,,,,,,,,,,,,,,,,,
ROBOT_DEBACB5C,2026-05-03 13:00:00,2026-05-03 13:00:00,firework,high,8403259,True,CH-CC-DIV,CH,CC,DIV,8.0,8.0,5.0,-1.0,0.0,6.0,-1.0,0.0,5.0,-2.0,1.0,10.0,-1.0,-1.0,-2.0,Bill > Clark,CH > CC,DIV > CC,9.0,8.0,9.0,9.0,8.0,9.0,7.0,5.0,8.0,9.0,3.0,9.0,4.0,10.0,0.0,True,False,True,False,3.0,0.4322916666666667,0.3229166666666667,0.3776041666666667,False,ROBOT_PARTICIPANT,ROBOT_PARTICIPANT,claude-sonnet-4-6,ROBOT_PARTICIPANT,41,1,I CONSENT to participate in this study,8403259,5,5,47,6,6,5,4,2,5,3,7,8,6,6,7,5,7,ROBOT_DEBACB5C,0.0,-5.0,0.0,-4.0,3.0,-5.0,,,,,,,,,,,,,,,,,,
