response_id,start_date,end_date,story_condition,load_condition,cognitive_load_digits_response,cognitive_load_digits_correct_bool,vignette_condition_order,vignette_condition_position_1,vignette_condition_position_2,vignette_condition_position_3,first_vignette_distal_blame,first_vignette_distal_wrong,first_vignette_distal_punish,distal_blame_ch_minus_cc,distal_blame_div_minus_cc,proximate_blame_cc_minus_ch,distal_wrong_ch_minus_cc,distal_wrong_div_minus_cc,proximate_wrong_cc_minus_ch,distal_punish_ch_minus_cc,distal_punish_div_minus_cc,proximate_punish_cc_minus_ch,distal_blame_min_ch_div_minus_cc,distal_wrong_min_ch_div_minus_cc,distal_punish_min_ch_div_minus_cc,twoafc_bill_vs_clark,twoafc_ch_vs_cc,twoafc_div_vs_cc,distal_blame_cc,distal_blame_ch,distal_blame_div,distal_wrong_cc,distal_wrong_ch,distal_wrong_div,distal_punish_cc,distal_punish_ch,distal_punish_div,proximate_blame_cc,proximate_blame_ch,proximate_wrong_cc,proximate_wrong_ch,proximate_punish_cc,proximate_punish_ch,comprehension_probability_same_bool,comprehension_distal_necessary_bool,comprehension_bill_necessary_bool,comprehension_all_correct_bool,crt_score,individualism_horizontal,individualism_vertical,individualism_score,included,age,gender,race_compact,political_compact,duration_seconds,q_recaptcha_score,consent_form,cog_load_check,crt_bat_ball,crt_widgets,crt_lilly_pads,incdol_hi_1_1,indcol_hi_2_1,indcol_hi_3_1,indcol_vi_1_1,indcol_vi_2_1,indcol_vi_3_1,indcol_vi_4_1,indcol_hc_1_1,indcol_hc_2_1,indcol_hc_3_1,indcol_hc_4_1,indcol_vc_1_1,indcol_vc_2_1,indcol_vc_3_1,id,bill_minus_distal_cc_blame,bill_minus_distal_ch_blame,bill_minus_distal_cc_wrong,bill_minus_distal_ch_wrong,bill_minus_distal_cc_punish,bill_minus_distal_ch_punish,distal_cc_timing_first_click_seconds,distal_cc_timing_last_click_seconds,distal_cc_timing_last_minus_first_seconds,distal_ch_timing_first_click_seconds,distal_ch_timing_last_click_seconds,distal_ch_timing_last_minus_first_seconds,distal_div_timing_first_click_seconds,distal_div_timing_last_click_seconds,distal_div_timing_last_minus_first_seconds,proximate_cc_timing_first_click_seconds,proximate_cc_timing_last_click_seconds,proximate_cc_timing_last_minus_first_seconds,proximate_ch_timing_first_click_seconds,proximate_ch_timing_last_click_seconds,proximate_ch_timing_last_minus_first_seconds,comprehension_timing_first_click_seconds,comprehension_timing_last_click_seconds,comprehension_timing_last_minus_first_seconds
R_7dc2athox41Jvtg,2026-03-17 07:15:00,2026-03-17 07:24:00,firework,low,63,True,CC-DIV-CH,CC,DIV,CH,5.0,7.0,1.0,2.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,Bill > Clark,CH > CC,DIV > CC,5.0,7.0,6.0,7.0,6.0,7.0,1.0,2.0,2.0,8.0,9.0,8.0,8.0,3.0,3.0,False,True,True,False,2.0,0.5,0.53125,0.515625,False,19,Female,White,Moderate,580.0,1,I CONSENT to participate in this study,63,1,5,47,(7) agree,6,6,(9) totally agree,4,(5) neither agree nor disagree,4,6,6,6,6,6,(5) neither agree nor disagree,4,93878,3.0,2.0,1.0,2.0,2.0,1.0,86.811,114.112,27.300999999999988,36.894,53.978,17.084000000000003,42.919,47.835,4.916000000000004,21.22,36.92,15.700000000000003,17.782,25.6,7.818000000000001,11.846,22.547,10.701
R_3jlWUWxzKGzzBYL,2026-03-17 08:26:00,2026-03-17 08:37:00,trolley,high,8403259,True,CH-CC-DIV,CH,CC,DIV,8.0,8.0,30.0,-1.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,-20.0,-1.0,0.0,0.0,Bill ≤ Clark,CH > CC,DIV > CC,9.0,8.0,9.0,8.0,8.0,9.0,30.0,30.0,30.0,9.0,6.0,9.0,5.0,30.0,50.0,True,False,False,False,3.0,0.40625,0.453125,0.4296875,False,20,Female,Asian,Liberal/progressive,636.0,1,I CONSENT to participate in this study,8403259,5,5,47,(9) totally agree,6,(7) agree,6,6,8,(5) neither agree nor disagree,8,8,8,8,(5) neither agree nor disagree,8,8,93236,0.0,-2.0,1.0,-3.0,0.0,20.0,11.159,41.326,30.167,102.777,118.247,15.469999999999999,77.289,90.69,13.400999999999996,19.082,25.699,6.617000000000001,34.141,49.791,15.649999999999999,11.65,28.285,16.634999999999998
R_1amlSAR7927LnF6,2026-03-17 09:16:00,2026-03-17 09:35:00,firework,low,63,True,CH-DIV-CC,CH,DIV,CC,7.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,Bill > Clark,CH > CC,DIV ≤ CC,7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,1.0,8.0,5.0,8.0,7.0,5.0,3.0,True,True,True,True,3.0,0.4375,0.3802083333333333,0.40885416666666663,True,18,Female,White,Moderate,1130.0,0.800000012,I CONSENT to participate in this study,63,5,5,47,(7) agree,6,(5) neither agree nor disagree,(5) neither agree nor disagree,6,(7) agree,(5) neither agree nor disagree,(5) neither agree nor disagree,(7) agree,(7) agree,(7) agree,(7) agree,8,8,94066,1.0,-2.0,2.0,1.0,3.0,1.0,66.35,73.118,6.768000000000001,180.134,212.234,32.10000000000002,96.99,137.806,40.81600000000002,19.705,33.605,13.899999999999999,34.182,55.433,21.250999999999998,34.546,85.28,50.734
R_5UbqmMDCIUM1JbX,2026-03-17 09:40:00,2026-03-17 09:51:00,trolley,low,63,True,DIV-CH-CC,DIV,CH,CC,9.0,9.0,35.0,1.0,1.0,7.0,1.0,1.0,7.0,0.0,0.0,35.0,1.0,1.0,0.0,Bill > Clark,CH > CC,DIV > CC,8.0,9.0,9.0,8.0,9.0,9.0,35.0,35.0,35.0,9.0,2.0,9.0,2.0,35.0,0.0,True,True,True,True,1.0,0.53125,0.4010416666666667,0.46614583333333337,True,20,Male,Asian,Nonpolitical,658.0,1,I CONSENT to participate in this study,63,5,100,24,6,(7) agree,6,(7) agree,6,6,4,(5) neither agree nor disagree,(7) agree,(7) agree,(5) neither agree nor disagree,(7) agree,8,(7) agree,94439,1.0,-7.0,1.0,-7.0,0.0,-35.0,38.273,45.029,6.756,49.454,66.776,17.321999999999996,114.22,142.645,28.42500000000001,29.492,42.358,12.865999999999996,22.004,36.452,14.447999999999997,15.836,26.028,10.191999999999998
R_37y6czsuUE6NZec,2026-03-17 10:05:00,2026-03-17 10:38:00,firework,high,850632,False,DIV-CC-CH,DIV,CC,CH,9.0,1.0,25.0,0.0,0.0,8.0,6.0,0.0,8.0,5.0,-10.0,25.0,0.0,0.0,-10.0,Bill < Clark,CH > CC,DIV < CC,9.0,9.0,9.0,1.0,7.0,1.0,35.0,40.0,25.0,9.0,1.0,9.0,1.0,25.0,0.0,True,True,True,True,0.0,0.453125,0.40625,0.4296875,True,20,Female,White,Liberal/progressive,1984.0,1,I CONSENT to participate in this study,850632,10,100,12,(7) agree,(7) agree,(9) totally agree,(7) agree,2,6,(3) disagree,(9) totally agree,(9) totally agree,(9) totally agree,8,6,6,6,94045,0.0,-8.0,8.0,-6.0,-10.0,-40.0,94.252,126.86,32.608000000000004,45.45,57.31,11.86,140.016,253.71,113.69400000000002,44.555,79.394,34.839000000000006,16.421,36.878,20.457,6.971,30.653,23.682
R_1rY2vy6wMjpvlx7,2026-03-17 10:44:00,2026-03-17 10:59:00,trolley,high,840253,False,CC-CH-DIV,CC,CH,DIV,5.0,9.0,5.0,4.0,1.0,7.0,0.0,0.0,5.0,5.0,5.0,20.0,1.0,0.0,5.0,Bill > Clark,CH > CC,DIV > CC,5.0,9.0,6.0,9.0,9.0,9.0,5.0,10.0,10.0,9.0,2.0,9.0,4.0,20.0,0.0,True,False,False,False,3.0,0.453125,0.5052083333333333,0.47916666666666663,False,19,Female,White,Moderate,883.0,0.800000012,I CONSENT to participate in this study,840253,5,5,47,(5) neither agree nor disagree,6,(5) neither agree nor disagree,8,6,(7) agree,6,(7) agree,6,(5) neither agree nor disagree,(7) agree,(5) neither agree nor disagree,6,(9) totally agree,94499,4.0,-7.0,0.0,-5.0,15.0,-10.0,112.422,142.17,29.74799999999999,150.434,160.652,10.21799999999999,118.087,131.97,13.882999999999996,33.269,39.52,6.251000000000005,10.614,25.843,15.229,12.235,26.374,14.139
R_1My3IwkNZAxd2In,2026-03-17 12:16:00,2026-03-17 12:30:00,firework,low,63,True,CC-DIV-CH,CC,DIV,CH,2.0,6.0,2.0,5.0,1.0,6.0,2.0,-2.0,1.0,13.0,-1.0,15.0,1.0,-2.0,-1.0,Bill > Clark,CH > CC,DIV < CC,2.0,7.0,3.0,6.0,8.0,4.0,2.0,15.0,1.0,8.0,2.0,8.0,7.0,15.0,0.0,False,True,True,False,1.0,0.484375,0.4270833333333333,0.45572916666666663,False,18,Female,White,Liberal/progressive,850.0,1,I CONSENT to participate in this study,63,10,5,12,4,4,(7) agree,6,2,(5) neither agree nor disagree,(5) neither agree nor disagree,(7) agree,6,4,6,6,6,(5) neither agree nor disagree,94868,6.0,-5.0,2.0,-1.0,13.0,-15.0,98.706,143.84,45.134,15.13,66.278,51.148,16.372,150.271,133.899,41.087,88.536,47.449,3.468,30.484,27.016000000000002,5.184,40.652,35.468
R_7z5NZWdbrdsKzCg,2026-03-17 12:42:00,2026-03-17 13:03:00,firework,low,63,True,DIV-CC-CH,DIV,CC,CH,6.0,4.0,1.0,1.0,0.0,4.0,1.0,-2.0,0.0,3.0,-1.0,2.0,0.0,-2.0,-1.0,Bill ≥ Clark,CH > CC,DIV ≥ CC,6.0,7.0,6.0,6.0,7.0,4.0,2.0,5.0,1.0,6.0,2.0,6.0,6.0,2.0,0.0,True,True,True,True,3.0,0.34375,0.6302083333333334,0.4869791666666667,True,18,Female,White,Conservative,1242.0,1,I CONSENT to participate in this study,63,5,5,47,(7) agree,4,6,(7) agree,2,(7) agree,(7) agree,(7) agree,8,8,(7) agree,(3) disagree,4,4,93916,0.0,-5.0,0.0,-1.0,0.0,-5.0,62.028,73.029,11.000999999999998,32.756,48.74,15.984000000000002,182.891,221.941,39.05000000000001,62.356,68.04,5.684000000000005,50.042,73.226,23.183999999999997,17.309,34.411,17.102
R_6jvoknZ6JQn4PHv,2026-03-17 14:07:00,2026-03-17 14:56:00,trolley,high,8403259,True,DIV-CH-CC,DIV,CH,CC,6.0,6.0,6.0,3.0,1.0,5.0,1.0,0.0,3.0,5.0,4.0,2.0,1.0,0.0,4.0,Bill > Clark,CH ≥ CC,DIV ≤ CC,5.0,8.0,6.0,6.0,7.0,6.0,2.0,7.0,6.0,8.0,3.0,8.0,5.0,5.0,3.0,True,True,True,True,3.0,0.421875,0.3802083333333333,0.40104166666666663,True,19,Female,White,Liberal/progressive,2961.0,1,I CONSENT to participate in this study,8403259,5,5,47,6,(5) neither agree nor disagree,6,(5) neither agree nor disagree,4,6,4,6,(7) agree,8,6,6,(7) agree,(7) agree,93921,3.0,-5.0,2.0,-2.0,3.0,-4.0,68.184,91.485,23.301000000000002,63.565,119.413,55.848,68.758,1912.732,1843.974,66.283,89.951,23.667999999999992,68.062,130.331,62.26899999999999,9.399,61.423,52.024
R_6nPAcNWU1nIeZCh,2026-03-17 14:42:00,2026-03-17 15:03:00,trolley,low,63,True,CH-CC-DIV,CH,CC,DIV,6.0,6.0,15.0,-2.0,-1.0,3.0,-3.0,-2.0,3.0,-5.0,-10.0,20.0,-2.0,-3.0,-10.0,Bill ≥ Clark,CH ≥ CC,DIV ≥ CC,8.0,6.0,7.0,9.0,6.0,7.0,20.0,15.0,10.0,8.0,5.0,8.0,5.0,25.0,5.0,False,True,True,False,0.0,0.4375,0.4010416666666667,0.41927083333333337,False,20,Female,Other,Liberal/progressive,1279.0,1,I CONSENT to participate in this study,63,10,100,24,(7) agree,6,6,(7) agree,(5) neither agree nor disagree,(7) agree,4,(7) agree,(7) agree,(7) agree,(7) agree,(9) totally agree,(7) agree,6,94302,0.0,-1.0,-1.0,-1.0,5.0,-10.0,320.509,345.31,24.800999999999988,152.24,180.826,28.585999999999984,97.514,169.615,72.10100000000001,11.988,21.038,9.05,70.892,94.309,23.417,20.162,42.379,22.217
R_5CIZ5NYIfewJHpb,2026-03-17 16:35:00,2026-03-17 16:53:00,firework,high,8403259,True,CH-DIV-CC,CH,DIV,CC,7.0,5.0,1.0,0.0,-1.0,4.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,-1.0,Bill > Clark,CH > CC,DIV < CC,7.0,7.0,6.0,4.0,5.0,5.0,2.0,1.0,1.0,9.0,5.0,9.0,7.0,5.0,3.0,True,True,True,True,2.0,0.5,0.375,0.4375,True,19,Female,White,Conservative,1071.0,1,I CONSENT to participate in this study,8403259,5,5,24,8,(7) agree,(7) agree,(5) neither agree nor disagree,6,6,(7) agree,(7) agree,(7) agree,8,6,(7) agree,8,(9) totally agree,94529,2.0,-2.0,5.0,2.0,3.0,2.0,6.327,66.778,60.45100000000001,101.268,153.72,52.452,115.009,126.49,11.480999999999995,106.304,116.066,9.762,37.963,47.438,9.475000000000001,43.563,58.252,14.689
R_6KpgSCc3yT1Gnmv,2026-03-17 17:10:00,2026-03-17 17:24:00,trolley,low,63,True,CC-DIV-CH,CC,DIV,CH,6.0,7.0,3.0,2.0,1.0,7.0,1.0,1.0,8.0,4.0,2.0,10.0,1.0,1.0,2.0,Bill > Clark,CH ≤ CC,DIV < CC,6.0,8.0,7.0,7.0,8.0,8.0,3.0,7.0,5.0,8.0,1.0,9.0,1.0,10.0,0.0,True,True,True,True,3.0,0.53125,0.5572916666666667,0.5442708333333334,True,21,Female,White,Liberal/progressive,841.0,1,I CONSENT to participate in this study,63,5,5,47,(9) totally agree,6,8,(9) totally agree,6,(7) agree,(7) agree,6,(7) agree,8,(5) neither agree nor disagree,6,(9) totally agree,4,94531,2.0,-7.0,2.0,-7.0,7.0,-7.0,97.687,132.228,34.54100000000001,2.57,105.887,103.31700000000001,6.535,20.852,14.317,4.087,22.153,18.066,6.98,20.781,13.800999999999998,5.205,14.139,8.934
R_5DSYfRXVthkBpZ7,2026-03-17 17:59:00,2026-03-17 18:18:00,trolley,low,63,True,DIV-CC-CH,DIV,CC,CH,8.0,8.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,-6.0,-1.0,0.0,2.0,0.0,-6.0,Bill < Clark,CH < CC,DIV < CC,6.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,7.0,7.0,6.0,7.0,7.0,3.0,3.0,True,True,False,False,2.0,0.40625,0.33854166666666663,0.3723958333333333,False,19,Male,"Self describe: Black and White, can someone not be multiracial?",Nonpolitical,1095.0,1,I CONSENT to participate in this study,63,5,5,48,(7) agree,6,(7) agree,6,(7) agree,(7) agree,(3) disagree,(7) agree,8,(9) totally agree,8,(7) agree,(9) totally agree,(9) totally agree,95109,1.0,-2.0,-1.0,-1.0,-5.0,1.0,15.547,24.716,9.169,206.167,229.667,23.5,106.905,140.722,33.81700000000001,4.727,29.693,24.966,5.297,20.698,15.401,16.555,34.855,18.299999999999997
R_6mgh6MYX73iGJVq,2026-03-17 18:24:00,2026-03-17 18:35:00,trolley,high,8403572,False,CH-CC-DIV,CH,CC,DIV,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,-1.0,5.0,3.0,3.0,-1.0,Bill ≥ Clark,CH < CC,DIV < CC,2.0,5.0,5.0,2.0,5.0,5.0,1.0,2.0,0.0,8.0,5.0,5.0,5.0,15.0,10.0,False,False,True,False,3.0,0.515625,0.5208333333333333,0.5182291666666666,False,18,Female,White,Liberal/progressive,656.0,1,I CONSENT to participate in this study,8403572,5,5,47,(3) disagree,(5) neither agree nor disagree,8,8,(3) disagree,8,(5) neither agree nor disagree,4,(7) agree,(7) agree,(7) agree,(5) neither agree nor disagree,(5) neither agree nor disagree,(7) agree,94981,6.0,0.0,3.0,0.0,14.0,8.0,9.909,55.297,45.388,29.853,46.16,16.306999999999995,36.01,43.61,7.600000000000001,20.284,34.4,14.116,18.862,42.167,23.305000000000003,27.958,44.58,16.622
R_3D2rp8KsgUxGHYu,2026-03-17 20:11:00,2026-03-17 20:31:00,firework,low,63,True,CC-CH-DIV,CC,CH,DIV,2.0,2.0,0.0,5.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,Bill ≥ Clark,CH > CC,DIV > CC,2.0,7.0,3.0,2.0,7.0,4.0,0.0,0.0,0.0,7.0,3.0,8.0,8.0,0.0,0.0,True,True,True,True,3.0,0.59375,0.4270833333333333,0.5104166666666666,True,20,Female,White,Self describe: slightly liberal,1174.0,0.800000012,I CONSENT to participate in this study,63,5,5,47,(5) neither agree nor disagree,4,(7) agree,(7) agree,(3) disagree,4,4,(5) neither agree nor disagree,(7) agree,(3) disagree,(1) totally disagree,(3) disagree,6,8,95126,5.0,-4.0,6.0,1.0,0.0,0.0,150.365,168.873,18.50799999999998,52.057,97.823,45.76599999999999,95.228,125.905,30.677000000000007,41.37,71.849,30.479000000000006,8.767,26.44,17.673000000000002,26.397,82.674,56.27700000000001
R_5goHtyTTwHJOiDy,2026-03-17 21:06:00,2026-03-17 21:14:00,trolley,high,8403259,True,DIV-CC-CH,DIV,CC,CH,5.0,6.0,5.0,1.0,-1.0,1.0,1.0,0.0,0.0,3.0,-2.0,0.0,-1.0,0.0,-2.0,Bill > Clark,CH > CC,DIV < CC,6.0,7.0,5.0,6.0,7.0,6.0,7.0,10.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,True,False,True,False,0.0,0.40625,0.5416666666666667,0.47395833333333337,False,18,Female,Self describe: Middle Eastern,Moderate,492.0,1,I CONSENT to participate in this study,8403259,10,100,24,6,4,4,(7) agree,(7) agree,6,8,6,(5) neither agree nor disagree,(7) agree,4,6,(7) agree,6,93994,-2.0,-4.0,-2.0,-3.0,-2.0,-5.0,28.532,33.506,4.974,24.341,29.478,5.1370000000000005,35.68,46.174,10.494,21.86,26.231,4.371000000000002,44.666,53.774,9.108000000000004,9.258,16.507,7.249000000000002
R_3jxplRvE0ApYwdv,2026-03-18 08:27:00,2026-03-18 08:41:00,trolley,low,63,True,DIV-CH-CC,DIV,CH,CC,7.0,7.0,5.0,-2.0,2.0,3.0,1.0,0.0,1.0,0.0,5.0,7.0,-2.0,0.0,0.0,Bill < Clark,CH ≥ CC,DIV ≤ CC,5.0,3.0,7.0,7.0,8.0,7.0,0.0,0.0,5.0,8.0,5.0,8.0,7.0,10.0,3.0,True,True,True,True,3.0,0.421875,0.53125,0.4765625,True,22,Male,White,Moderate,859.0,0.899999976,I CONSENT to participate in this study,63,5,5,47,(5) neither agree nor disagree,4,(7) agree,(7) agree,(5) neither agree nor disagree,(7) agree,(7) agree,(7) agree,6,(7) agree,(7) agree,6,6,6,93779,3.0,2.0,1.0,-1.0,10.0,3.0,39.283,61.403,22.119999999999997,64.322,122.981,58.65899999999999,110.549,129.185,18.635999999999996,14.21,23.628,9.418,51.18,76.46,25.279999999999994,12.005,36.592,24.586999999999996
R_1QF9yrrOVCn7TBx,2026-03-18 08:20:00,2026-03-18 08:47:00,firework,low,63,True,CH-DIV-CC,CH,DIV,CC,3.0,3.0,25.0,-3.0,1.0,1.0,-2.0,2.0,1.0,20.0,0.0,7.0,-3.0,-2.0,0.0,Bill ≥ Clark,CH ≤ CC,DIV ≤ CC,6.0,3.0,7.0,5.0,3.0,7.0,5.0,25.0,5.0,7.0,6.0,7.0,6.0,10.0,3.0,True,True,False,False,0.0,0.46875,0.3072916666666667,0.38802083333333337,False,18,Female,White,Nonpolitical,1625.0,1,I CONSENT to participate in this study,63,10,100,24,(7) agree,(7) agree,6,(5) neither agree nor disagree,(3) disagree,(5) neither agree nor disagree,4,(7) agree,(7) agree,(7) agree,(7) agree,8,(5) neither agree nor disagree,(9) totally agree,94381,1.0,3.0,2.0,3.0,5.0,-22.0,0.0,0.0,0.0,45.935,64.887,18.951999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R_7xPQYP49kNtzfWN,2026-03-18 11:12:00,2026-03-18 11:28:00,firework,high,840592,False,CC-CH-DIV,CC,CH,DIV,7.0,4.0,0.0,-1.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,-1.0,3.0,1.0,Bill ≤ Clark,CH > CC,DIV ≥ CC,7.0,6.0,7.0,4.0,7.0,7.0,0.0,1.0,1.0,7.0,6.0,7.0,7.0,1.0,1.0,True,True,True,True,0.0,0.46875,0.3697916666666667,0.41927083333333337,True,19,Female,White,Liberal/progressive,973.0,1,I CONSENT to participate in this study,840592,10,100,12,(7) agree,(7) agree,6,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,6,(7) agree,(7) agree,(7) agree,(7) agree,(7) agree,(7) agree,8,93356,0.0,0.0,3.0,0.0,1.0,0.0,94.759,109.659,14.900000000000006,126.386,145.085,18.699000000000012,227.246,241.097,13.850999999999999,5.732,75.98,70.248,18.755,25.971,7.216000000000001,26.738,42.105,15.366999999999997
R_5Xp97JQ5f5SR8yw,2026-03-18 11:22:00,2026-03-18 11:35:00,trolley,low,63,True,CC-DIV-CH,CC,DIV,CH,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,-3.0,0.0,0.0,1.0,Bill > Clark,CH ≥ CC,DIV ≥ CC,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,True,False,True,False,1.0,0.578125,0.53125,0.5546875,False,19,Female,Black or African American,Moderate,734.0,1,I CONSENT to participate in this study,63,10,100,47,(9) totally agree,(9) totally agree,(9) totally agree,(9) totally agree,(1) totally disagree,(5) neither agree nor disagree,(3) disagree,(9) totally agree,6,(9) totally agree,(7) agree,(5) neither agree nor disagree,2,(5) neither agree nor disagree,93931,0.0,-1.0,0.0,-1.0,0.0,2.0,1.08,154.062,152.982,3.668,20.836,17.168,4.991,22.042,17.051000000000002,0.873,22.007,21.134,0.648,22.263,21.615000000000002,1.253,31.22,29.967
R_7gWqYcuwTHPy7F7,2026-03-18 12:22:00,2026-03-18 12:32:00,firework,high,8205349,False,CH-CC-DIV,CH,CC,DIV,7.0,7.0,5.0,0.0,0.0,-3.0,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,Bill > Clark,CH > CC,DIV ≥ CC,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,4.0,7.0,3.0,6.0,5.0,5.0,True,True,True,True,3.0,0.546875,0.59375,0.5703125,True,18,Male,White,Moderate,618.0,1,I CONSENT to participate in this study,8205349,5,5,47,(7) agree,(7) agree,(7) agree,(7) agree,6,(7) agree,6,(7) agree,6,6,6,6,(5) neither agree nor disagree,4,95012,-3.0,0.0,-4.0,-1.0,0.0,0.0,18.034,24.813,6.779,109.922,127.366,17.444000000000003,15.204,22.983,7.779,14.149,26.811,12.662,10.566,33.527,22.961,11.151,31.871,20.72
R_3D0EADaePciw62q,2026-03-18 15:16:00,2026-03-18 15:30:00,trolley,low,63,True,CC-DIV-CH,CC,DIV,CH,5.0,7.0,10.0,3.0,0.0,5.0,2.0,1.0,3.0,5.0,5.0,3.0,0.0,1.0,5.0,Bill ≤ Clark,CH > CC,DIV < CC,5.0,8.0,5.0,7.0,9.0,8.0,10.0,15.0,15.0,6.0,1.0,6.0,3.0,5.0,2.0,True,True,True,True,1.0,0.359375,0.4895833333333333,0.42447916666666663,True,20,Male,Self describe: Central Asian,Conservative,817.0,0.899999976,I CONSENT to participate in this study,63,50,5,6,(5) neither agree nor disagree,(5) neither agree nor disagree,4,8,6,8,4,(7) agree,(5) neither agree nor disagree,(7) agree,8,6,8,6,93472,1.0,-7.0,-1.0,-6.0,-5.0,-13.0,149.941,206.171,56.22999999999999,23.306,64.776,41.47,51.787,96.159,44.37200000000001,30.517,84.823,54.306,10.453,32.924,22.471,15.692,30.886,15.193999999999999
R_1LScLOdLDkK9ltH,2026-03-18 15:35:00,2026-03-18 15:45:00,firework,high,8403259,True,CH-CC-DIV,CH,CC,DIV,7.0,8.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,Bill ≤ Clark,CH ≥ CC,DIV ≥ CC,7.0,7.0,8.0,7.0,8.0,7.0,1.0,1.0,2.0,9.0,6.0,8.0,7.0,2.0,0.0,True,True,True,True,0.0,0.625,0.5416666666666667,0.5833333333333334,True,18,Male,White,"Self describe: neutral, but more left leaning if that makes sense. like if 1=left 2=neutral 3= right i'm 1.5",582.0,1,I CONSENT to participate in this study,8403259,1,100,24,(7) agree,(7) agree,(9) totally agree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(5) neither agree nor disagree,(7) agree,6,6,(5) neither agree nor disagree,(5) neither agree nor disagree,(3) disagree,95132,2.0,-1.0,1.0,-1.0,1.0,-1.0,16.648,32.132,15.483999999999998,60.819,72.354,11.534999999999997,33.469,42.736,9.266999999999996,17.022,22.64,5.618000000000002,26.197,34.266,8.068999999999999,5.475,19.091,13.616000000000001
R_6EFE6soOX8TXAeB,2026-03-18 16:05:00,2026-03-18 16:14:00,trolley,low,63,True,DIV-CH-CC,DIV,CH,CC,5.0,5.0,15.0,2.0,4.0,5.0,3.0,4.0,6.0,10.0,15.0,46.0,2.0,3.0,10.0,Bill > Clark,CH ≤ CC,DIV ≤ CC,1.0,3.0,5.0,1.0,4.0,5.0,0.0,10.0,15.0,9.0,4.0,9.0,3.0,50.0,4.0,True,False,True,False,2.0,0.34375,0.5052083333333333,0.42447916666666663,False,19,Female,White,Conservative,546.0,1,I CONSENT to participate in this study,63,5,5,24,(9) totally agree,(7) agree,4,(9) totally agree,8,(9) totally agree,(5) neither agree nor disagree,6,(9) totally agree,8,(9) totally agree,6,(9) totally agree,8,94582,8.0,1.0,8.0,-1.0,50.0,-6.0,33.5,41.267,7.767000000000003,11.542,24.193,12.651000000000002,23.789,45.424,21.634999999999998,6.316,21.134,14.818000000000001,18.955,25.406,6.4510000000000005,24.569,38.869,14.3
R_669GfK51wQpmLS3,2026-03-18 16:18:00,2026-03-18 16:32:00,firework,high,8403259,True,CC-CH-DIV,CC,CH,DIV,6.0,5.0,1.0,2.0,3.0,-2.0,3.0,3.0,-2.0,2.0,3.0,-3.0,2.0,3.0,2.0,Bill ≥ Clark,CH > CC,DIV > CC,6.0,8.0,9.0,5.0,8.0,8.0,1.0,3.0,4.0,7.0,9.0,7.0,9.0,2.0,5.0,True,False,True,False,0.0,0.3125,0.3333333333333333,0.32291666666666663,False,18,Female,Black or African American,Liberal/progressive,820.0,1,I CONSENT to participate in this study,8403259,10,100,24,8,4,4,(7) agree,(3) disagree,2,4,8,6,8,6,(7) agree,(7) agree,6,93327,1.0,1.0,2.0,1.0,1.0,2.0,76.236,100.385,24.149,54.117,75.732,21.615000000000002,43.475,49.843,6.368000000000002,61.695,69.76,8.065000000000005,6.546,70.062,63.516,19.753,39.787,20.034
